tag_id,length,release_site,release_time
3D9.1C2D7EA50F,88,SECTRP,07/14/2012 14:00:00
3D9.1C2D75C4B0,113,SECTRP,07/14/2012 14:00:00
3D9.1C2D803BA8,100,SECTRP,07/14/2012 14:00:00
3D9.1C2D75A532,93,SECTRP,07/14/2012 14:00:00
3D9.1C2D75F9B6,152,SECTRP,07/14/2012 14:00:00
3D9.1C2D807EE5,108,SECTRP,07/14/2012 14:00:00
3D9.1C2D75ACAE,115,SECTRP,07/14/2012 14:00:00
3D9.1C2D808B73,116,SECTRP,07/14/2012 14:00:00
3D9.1C2D75ADC2,80,SECTRP,07/14/2012 14:00:00
3D9.1C2D75A58B,106,SECTRP,07/14/2012 14:00:00
3D9.1C2D75A21B,77,SECTRP,07/14/2012 14:00:00
3D9.239F860422,64,SECTRP,07/14/2012 14:00:00
3D9.1C2D75B190,75,SECTRP,07/15/2012 14:15:00
3D9.239F860691,68,SECTRP,07/15/2012 14:15:00
3D9.239F85DFFA,74,SECTRP,07/15/2012 14:15:00
3D9.239F86211B,78,SECTRP,07/15/2012 14:15:00
3D9.1C2D75CBA6,95,SECTRP,07/15/2012 14:15:00
3D9.1C2D754E5A,111,SECTRP,07/15/2012 14:15:00
3D9.1C2D7608DB,112,SECTRP,07/15/2012 14:15:00
3D9.1C2D7E2594,119,SECTRP,07/15/2012 14:15:00
3D9.1C2D7EA470,133,SECTRP,07/15/2012 14:15:00
3D9.1C2D7E9E88,128,SECTRP,07/15/2012 14:15:00
3D9.1C2D8096CA,145,SECTRP,07/15/2012 14:15:00
3D9.239F85E5E1,74,SECTRP,07/15/2012 14:15:00
3D9.239F860915,78,SECTRP,07/15/2012 14:15:00
3D9.1C2D759313,128,SECTRP,07/15/2012 14:15:00
3D9.1C2D80A20B,115,SECTRP,07/15/2012 14:15:00
3D9.1C2D8068EA,110,SECTRP,07/15/2012 14:15:00
3D9.1C2D75C4B0,112,SECTRP,07/15/2012 14:15:00
3D9.1C2D7E8FA7,113,SECTRP,07/15/2012 14:15:00
3D9.1C2D804B21,115,SECTRP,07/15/2012 14:15:00
3D9.1C2D75B508,127,SECTRP,07/15/2012 14:15:00
3D9.1C2D75AD07,113,SECTRP,07/15/2012 14:15:00
3D9.1C2D75C0D7,119,SECTRP,07/15/2012 14:15:00
3D9.1C2D758F9B,115,SECTRP,07/15/2012 14:15:00
3D9.1C2D75C759,115,SECTRP,07/15/2012 14:15:00
3D9.1C2D75C67B,136,SECTRP,07/15/2012 14:15:00
3D9.1C2D75B17C,118,SECTRP,07/15/2012 14:15:00
3D9.1C2D75A5B3,116,SECTRP,07/15/2012 14:15:00
3D9.1C2D75BDF3,118,SECTRP,07/16/2012 11:45:00
3D9.239F860914,65,SECTRP,07/16/2012 11:45:00
3D9.1C2D804064,114,SECTRP,07/16/2012 11:45:00
3D9.239F85E4BA,68,SECTRP,07/16/2012 11:45:00
3D9.239F85D04D,80,SECTRP,07/16/2012 11:45:00
3D9.1C2D755641,84,SECTRP,07/16/2012 11:45:00
3D9.1C2D808230,101,SECTRP,07/16/2012 11:45:00
3D9.1C2D7D6E2A,106,SECTRP,07/16/2012 11:45:00
3D9.239F85DCF7,70,SECTRP,07/16/2012 11:45:00
3D9.239F85E4F2,62,SECTRP,07/16/2012 11:45:00
3D9.1C2D9B8B55,123,SECTRP,07/16/2012 11:45:00
3D9.1C2D808B98,121,SECTRP,07/16/2012 11:45:00
3D9.1C2D7E83AD,136,SECTRP,07/16/2012 11:45:00
3D9.1C2D75CB83,158,SECTRP,07/16/2012 11:45:00
3D9.1C2D8076AD,152,SECTRP,07/16/2012 11:45:00
3D9.1C2D809C20,178,SECTRP,07/16/2012 11:45:00
3D9.239F860699,68,SECTRP,07/17/2012 09:00:00
3D9.239F860E14,62,SECTRP,07/17/2012 09:00:00
3D9.239F85DC06,75,SECTRP,07/17/2012 09:00:00
3D9.1C2D80829D,116,SECTRP,07/17/2012 09:00:00
3D9.1C2D7E655A,116,SECTRP,07/17/2012 09:00:00
3D9.239F85E5DE,72,SECTRP,07/17/2012 09:00:00
3D9.1C2D75C6D5,147,SECTRP,07/17/2012 09:00:00
3D9.1C2D75C1B5,148,SECTRP,07/17/2012 09:00:00
3D9.1C2D75E245,125,SECTRP,07/17/2012 09:00:00
3D9.1C2D75CAEC,117,SECTRP,07/17/2012 09:00:00
3D9.1C2D8090E6,118,SECTRP,07/17/2012 09:00:00
3D9.1C2D75B4A1,113,SECTRP,07/17/2012 09:00:00
3D9.1C2D8076EE,112,SECTRP,07/17/2012 09:00:00
3D9.1C2D806568,93,SECTRP,07/17/2012 09:00:00
3D9.1C2D805021,87,SECTRP,07/17/2012 09:00:00
3D9.1C2D759CB0,84,SECTRP,07/18/2012 09:45:00
3D9.1C2D7D49BD,71,SECTRP,07/18/2012 09:45:00
3D9.239F85E68B,64,SECTRP,07/18/2012 09:45:00
3D9.1C2D75B3DC,124,SECTRP,07/18/2012 09:45:00
3D9.1C2D803B23,85,SECTRP,07/18/2012 09:45:00
3D9.1C2D75A7F5,119,SECTRP,07/18/2012 09:45:00
3D9.1C2D80A698,112,SECTRP,07/18/2012 09:45:00
3D9.1C2D75A5B2,108,SECTRP,07/18/2012 09:45:00
3D9.1C2D759B4B,80,SECTRP,07/18/2012 09:45:00
3D9.1C2D75B0A1,116,SECTRP,07/18/2012 09:45:00
3D9.239F860551,69,SECTRP,07/18/2012 09:45:00
3D9.1C2D7DECD0,130,SECTRP,07/18/2012 09:45:00
3D9.1C2D804191,165,SECTRP,07/18/2012 09:45:00
3D9.1C2D7E5A56,70,SECTRP,07/19/2012 09:45:00
3D9.1C2D808B26,140,SECTRP,07/19/2012 09:45:00
..........,26,SECTRP,07/19/2012 09:45:00
3D9.1C2D759188,114,SECTRP,07/19/2012 09:45:00
3D9.1C2D7E931D,84,SECTRP,07/19/2012 09:45:00
3D9.1C2D75CB0D,107,SECTRP,07/19/2012 09:45:00
3D9.1C2D758DB0,130,SECTRP,07/19/2012 09:45:00
3D9.1C2D8036BB,137,SECTRP,07/19/2012 09:45:00
3D9.1C2D804477,130,SECTRP,07/19/2012 09:45:00
3D9.1C2D75A5B2,108,SECTRP,07/19/2012 09:45:00
3D9.1C2D807D69,125,SECTRP,07/19/2012 09:45:00
3D9.1C2D75AA1F,131,SECTRP,07/19/2012 09:45:00
3D9.1C2D75B3E5,134,SECTRP,07/19/2012 09:45:00
3D9.1C2D75E12A,112,SECTRP,07/19/2012 09:45:00
3D9.1C2D75B496,80,SECTRP,07/19/2012 09:45:00
3D9.239F860919,68,SECTRP,07/19/2012 09:45:00
3D9.1C2D7ED1E0,108,SECTRP,07/19/2012 09:45:00
3D9.1C2D7591FF,80,SECTRP,07/19/2012 09:45:00
3D9.1C2D756521,71,SECTRP,07/20/2012 08:55:00
3D9.1C2D7E2E41,73,SECTRP,07/20/2012 08:55:00
3D9.1C2D759974,119,SECTRP,07/20/2012 08:55:00
3D9.1C2D75C920,157,SECTRP,07/20/2012 08:55:00
3D9.1C2D7617DB,111,SECTRP,07/20/2012 08:55:00
3D9.1C2D805093,118,SECTRP,07/20/2012 08:55:00
3D9.1C2D809181,86,SECTRP,07/20/2012 08:55:00
3D9.1C2D75B55E,126,SECTRP,07/20/2012 08:55:00
3D9.1C2D759871,126,SECTRP,07/20/2012 08:55:00
3D9.1C2D7610D3,127,SECTRP,07/20/2012 08:55:00
3D9.1C2D806525,133,SECTRP,07/20/2012 08:55:00
3D9.1C2D803CBF,118,SECTRP,07/20/2012 08:55:00
3D9.1C2D75E245,130,SECTRP,07/20/2012 08:55:00
..........,50,SECTRP,07/21/2012 09:00:00
3D9.1C2D75A71A,75,SECTRP,07/21/2012 09:00:00
3D9.239F85E701,60,SECTRP,07/21/2012 09:00:00
3D9.1C2D75CE06,121,SECTRP,07/21/2012 09:00:00
3D9.1C2D803921,103,SECTRP,07/21/2012 09:00:00
3D9.1C2D75B19E,105,SECTRP,07/21/2012 09:00:00
3D9.1C2D75BA64,113,SECTRP,07/21/2012 09:00:00
3D9.1C2D808FC5,114,SECTRP,07/21/2012 09:00:00
3D9.1C2D75FA2F,158,SECTRP,07/21/2012 09:00:00
3D9.1C2D759B81,73,SECTRP,07/22/2012 08:50:00
3D9.1C2D759B9F,134,SECTRP,07/22/2012 08:50:00
3D9.1C2D7D62D4,120,SECTRP,07/22/2012 08:50:00
3D9.1C2D7D7A9C,129,SECTRP,07/22/2012 08:50:00
3D9.1C2D8046A8,74,SECTRP,07/22/2012 08:50:00
3D9.1C2D7EC4D4,80,SECTRP,07/22/2012 08:50:00
3D9.1C2D75EA41,100,SECTRP,07/22/2012 08:50:00
3D9.1C2D75A4D8,120,SECTRP,07/22/2012 08:50:00
3D9.1C2D7EC98D,136,SECTRP,07/22/2012 08:50:00
3D9.1C2D755663,75,SECTRP,07/23/2012 09:55:00
3D9.1C2D8097C7,83,SECTRP,07/23/2012 09:55:00
3D9.1C2D75CBC8,79,SECTRP,07/23/2012 09:55:00
3D9.1C2D75E168,126,SECTRP,07/23/2012 09:55:00
3D9.239F85E647,65,SECTRP,07/23/2012 09:55:00
3D9.1C2D75C14F,107,SECTRP,07/23/2012 09:55:00
3D9.239F85E889,64,SECTRP,07/23/2012 09:55:00
3D9.1C2D75B5C2,161,SECTRP,07/23/2012 09:55:00
3D9.1C2D759E62,77,SECTRP,07/23/2012 09:55:00
3D9.1C2D759023,88,SECTRP,07/23/2012 09:55:00
3D9.1C2D7E8A86,136,SECTRP,07/23/2012 09:55:00
3D9.1C2D75A4F7,76,SECTRP,07/24/2012 10:05:00
3D9.1C2D80AD6E,81,SECTRP,07/24/2012 10:05:00
3D9.1C2D7DDD63,77,SECTRP,07/24/2012 10:05:00
3D9.1C2D77065E,147,SECTRP,07/24/2012 10:05:00
3D9.1C2D758F41,115,SECTRP,07/24/2012 10:05:00
3D9.1C2D75C662,85,SECTRP,07/24/2012 10:05:00
3D9.1C2D804141,114,SECTRP,07/24/2012 10:05:00
3D9.1C2D759161,154,SECTRP,07/24/2012 10:05:00
3D9.1C2D809007,140,SECTRP,07/24/2012 10:05:00
3D9.239F85E889,64,SECTRP,07/24/2012 10:05:00
3D9.1C2D8097C7,83,SECTRP,07/24/2012 10:05:00
3D9.1C2D75C9C4,76,SECTRP,07/24/2012 10:05:00
3D9.1C2D75AA93,156,SECTRP,07/24/2012 10:05:00
3D9.1C2D9DC936,156,SECTRP,07/24/2012 10:05:00
3D9.1C2D75CCCB,172,SECTRP,07/24/2012 10:05:00
..........,29,SECTRP,07/25/2012 10:00:00
3D9.1C2D759F1A,73,SECTRP,07/25/2012 10:00:00
3D9.1C2D80A676,97,SECTRP,07/25/2012 10:00:00
3D9.239F85E84E,69,SECTRP,07/25/2012 10:00:00
3D9.1C2D7E1411,119,SECTRP,07/25/2012 10:00:00
3D9.1C2D803778,124,SECTRP,07/25/2012 10:00:00
3D9.1C2D75AADB,113,SECTRP,07/25/2012 10:00:00
3D9.1C2D7F5148,105,SECTRP,07/25/2012 10:00:00
3D9.1C2D7DB981,122,SECTRP,07/25/2012 10:00:00
3D9.1C2D8077A7,131,SECTRP,07/25/2012 10:00:00
3D9.1C2D7EBD80,151,SECTRP,07/25/2012 10:00:00
3D9.1C2D7ECE49,164,SECTRP,07/25/2012 10:00:00
3D9.1C2D75AD1B,141,SECTRP,07/25/2012 10:00:00
3D9.239F862402,79,SECTRP,07/26/2012 12:00:00
3D9.1C2D759CFB,100,SECTRP,07/26/2012 12:00:00
3D9.239F86A3FF,117,SECTRP,07/26/2012 12:00:00
3D9.1C2D75A9D2,142,SECTRP,07/26/2012 12:00:00
3D9.1C2D807DAD,128,SECTRP,07/26/2012 12:00:00
3D9.1C2D803442,153,SECTRP,07/26/2012 12:00:00
3D9.1C2D8043F1,132,SECTRP,07/26/2012 12:00:00
3D9.239F860854,61,SECTRP,07/26/2012 12:00:00
3D9.1C2D805865,155,SECTRP,07/26/2012 12:00:00
3D9.1C2D75C593,110,SECTRP,07/27/2012 10:30:00
3D9.1C2D809B67,115,SECTRP,07/27/2012 10:30:00
3D9.1C2D75B08A,140,SECTRP,07/27/2012 10:30:00
3D9.1C2D75BF65,139,SECTRP,07/27/2012 10:30:00
3D9.1C2D75C4EA,155,SECTRP,07/27/2012 10:30:00
3D9.1C2D7E7E67,195,SECTRP,07/27/2012 10:30:00
..........,85,SECTRP,07/27/2012 10:30:00
..........,77,SECTRP,07/27/2012 10:30:00
3D9.1C2D75CA62,94,SECTRP,07/28/2012 10:00:00
3D9.1C2D4972E6,163,SECTRP,07/28/2012 10:00:00
3D9.1C2D75BDFE,182,SECTRP,07/28/2012 10:00:00
3D9.1C2D75C58A,96,SECTRP,07/28/2012 10:00:00
3D9.1C2D8096D0,74,SECTRP,07/28/2012 10:00:00
3D9.1C2D75C89D,78,SECTRP,07/28/2012 10:00:00
3D9.1C2D759C63,128,SECTRP,07/28/2012 10:00:00
3D9.1C2D760827,122,SECTRP,07/28/2012 10:00:00
..........,51,SECTRP,07/29/2012 10:30:00
3D9.1C2D80A2C7,114,SECTRP,07/29/2012 10:30:00
3D9.1C2D80A2C7,115,SECTRP,07/30/2012 10:30:00
3D9.239F86064C,88,SECTRP,07/30/2012 10:30:00
3D9.239F85CF41,87,SECTRP,07/30/2012 10:30:00
3D9.1C2D98F6D7,173,SECTRP,07/30/2012 10:30:00
3D9.239F86295D,72,SECTRP,07/31/2012 10:00:00
3D9.1C2D7DC82D,148,SECTRP,07/31/2012 10:00:00
3D9.1C2D807700,177,SECTRP,07/31/2012 10:00:00
3D9.1C2D754D75,128,SECTRP,08/01/2012 09:00:00
3D9.1C2D758EB1,164,SECTRP,08/01/2012 09:00:00
3D9.1C2D8097F0,157,SECTRP,08/02/2012 08:15:00
3D9.1C2D807E57,149,SECTRP,08/03/2012 08:55:00
3D9.1C2D80351A,173,SECTRP,08/03/2012 08:55:00
3D9.1C2D7DC9CF,170,SECTRP,08/03/2012 08:55:00
3D9.1C2D80AE7B,95,SECTRP,08/04/2012 08:30:00
3D9.1C2D75E976,141,SECTRP,08/04/2012 08:30:00
3D9.1C2D806983,143,SECTRP,08/04/2012 08:30:00
3D9.1C2D80718D,158,SECTRP,08/04/2012 08:30:00
3D9.1C2D7E6732,175,SECTRP,08/04/2012 08:30:00
3D9.1C2D80B233,172,SECTRP,08/04/2012 08:30:00
3D9.1C2D759483,120,SECTRP,08/05/2012 08:30:00
3D9.1C2D80AC02,118,SECTRP,08/05/2012 08:30:00
3D9.1C2D806411,176,SECTRP,08/05/2012 08:30:00
3D9.1C2D805D5E,93,SECTRP,08/06/2012 08:35:00
3D9.1C2D4B0783,159,SECTRP,08/06/2012 08:35:00
3D9.1C2D7E834F,178,SECTRP,08/06/2012 08:35:00
3D9.1C2D77C21F,168,SECTRP,08/06/2012 08:35:00
..........,42,SECTRP,08/07/2012 08:55:00
..........,41,SECTRP,08/07/2012 08:55:00
3D9.1C2D99D77A,109,SECTRP,08/07/2012 08:55:00
3D9.1C2D759032,140,SECTRP,08/07/2012 08:55:00
3D9.1C2D75BFAE,162,SECTRP,08/07/2012 08:55:00
3D9.1C2D75B380,76,SECTRP,08/08/2012 08:15:00
3D9.1C2D7E1145,181,SECTRP,08/08/2012 08:15:00
3D9.1C2DEB5C53,168,SECTRP,08/09/2012 11:00:00
3D9.1C2D809D0B,142,SECTRP,08/09/2012 11:00:00
3D9.1C2D759F4B,158,SECTRP,08/09/2012 11:00:00
..........,161,SECTRP,08/09/2012 11:00:00
..........,36,SECTRP,08/10/2012 10:00:00
..........,42,SECTRP,08/10/2012 10:00:00
3D9.1C2D7617DC,178,SECTRP,08/10/2012 10:00:00
3D9.1C2D7EC980,158,SECTRP,08/10/2012 10:00:00
3D9.1C2D7E0166,86,SECTRP,08/10/2012 10:00:00
3D9.1C2D75E8E6,158,SECTRP,08/11/2012 11:15:00
3D9.1C2D759BED,163,SECTRP,08/11/2012 11:15:00
3D9.1C2D7E7D75,173,SECTRP,08/11/2012 11:15:00
3D9.1C2D7E1743,150,SECTRP,08/11/2012 11:15:00
3D9.1C2D80699C,154,SECTRP,08/11/2012 11:15:00
3D9.1C2D75C0FF,137,SECTRP,08/11/2012 11:15:00
3D9.1C2D7E9269,138,SECTRP,08/11/2012 11:15:00
3D9.1C2D75AF8D,153,SECTRP,08/11/2012 11:15:00
3D9.1C2D7E0166,85,SECTRP,08/11/2012 11:15:00
..........,42,SECTRP,08/12/2012 10:15:00
3D9.1C2D805E56,120,SECTRP,08/12/2012 10:15:00
3D9.1C2D80504E,149,SECTRP,08/12/2012 10:15:00
3D9.1C2D75C5A9,173,SECTRP,08/12/2012 10:15:00
3D9.1C2D7597E8,141,SECTRP,08/12/2012 10:15:00
3D9.1C2D75DD42,105,SECTRP,08/12/2012 10:15:00
3D9.1C2D7597D6,129,SECTRP,08/12/2012 10:15:00
3D9.1C2D803BFB,177,SECTRP,08/13/2012 10:30:00
3D9.1C2D758DCC,93,SECTRP,08/13/2012 10:30:00
3D9.1C2D75BAE3,92,SECTRP,08/13/2012 10:30:00
..........,37,SECTRP,08/13/2012 10:30:00
3D9.1C2D7EC6AD,159,SECTRP,08/14/2012 11:00:00
3D9.1C2D75E978,193,SECTRP,08/14/2012 11:00:00
3D9.1C2D75A9B8,143,SECTRP,08/14/2012 11:00:00
3D9.1C2D7DDB2B,79,SECTRP,08/14/2012 11:00:00
..........,38,SECTRP,08/14/2012 11:00:00
..........,42,SECTRP,08/14/2012 11:00:00
3D9.239F85E843,69,SECTRP,08/14/2012 11:00:00
3D9.1C2D7E65F8,128,SECTRP,08/15/2012 10:15:00
3D9.1C2D7D6FDA,160,SECTRP,08/15/2012 10:15:00
3D9.1C2D758CB7,157,SECTRP,08/16/2012 08:55:00
3D9.1C2D75B795,128,SECTRP,08/16/2012 08:55:00
3D9.1C2D75B792,140,SECTRP,08/16/2012 08:55:00
3D9.1C2D75BC34,168,SECTRP,08/16/2012 08:55:00
..........,48,SECTRP,08/17/2012 09:00:00
..........,49,SECTRP,08/17/2012 09:00:00
3D9.1C2D759171,117,SECTRP,08/17/2012 09:00:00
3D9.1C2D803BF4,188,SECTRP,08/17/2012 09:00:00
3D9.1C2D75C142,130,SECTRP,08/17/2012 09:00:00
3D9.1C2D7790F4,155,SECTRP,08/17/2012 09:00:00
3D9.1C2D80A27E,149,SECTRP,08/17/2012 09:00:00
3D9.1C2D758DE3,193,SECTRP,08/17/2012 09:00:00
3D9.1C2D75B64F,180,SECTRP,08/18/2012 08:45:00
3D9.1C2D75BC9F,185,SECTRP,08/18/2012 08:45:00
3D9.1C2D76086F,180,SECTRP,08/18/2012 08:45:00
..........,42,SECTRP,08/19/2012 08:30:00
3D9.1C2D76099D,125,SECTRP,08/19/2012 08:30:00
3D9.1C2D75B59B,187,SECTRP,08/19/2012 08:30:00
3D9.1C2D6DC1CE,168,SECTRP,08/19/2012 08:30:00
3D9.1C2D759116,186,SECTRP,08/19/2012 08:30:00
3D9.1C2D758EB3,184,SECTRP,08/19/2012 08:30:00
..........,41,SECTRP,08/20/2012 09:25:00
..........,50,SECTRP,08/20/2012 09:25:00
..........,41,SECTRP,08/20/2012 09:25:00
3D9.1C2D75B488,136,SECTRP,08/20/2012 09:25:00
3D9.1C2D75B9DD,165,SECTRP,08/20/2012 09:25:00
3D9.1C2D809612,173,SECTRP,08/20/2012 09:25:00
3D9.1C2D75BEEB,166,SECTRP,08/20/2012 09:25:00
3D9.1C2D807678,177,SECTRP,08/20/2012 09:25:00
3D9.1C2D8070BD,191,SECTRP,08/20/2012 09:25:00
..........,41,SECTRP,08/21/2012 08:35:00
..........,39,SECTRP,08/21/2012 08:35:00
..........,36,SECTRP,08/21/2012 08:35:00
..........,48,SECTRP,08/21/2012 08:35:00
..........,56,SECTRP,08/21/2012 08:35:00
3D9.1C2D75B9DD,165,SECTRP,08/21/2012 08:35:00
3D9.1C2D75A7B3,187,SECTRP,08/21/2012 08:35:00
..........,49,SECTRP,08/22/2012 10:15:00
3D9.1C2D75BD51,77,SECTRP,08/22/2012 10:15:00
..........,56,SECTRP,08/22/2012 10:15:00
..........,42,SECTRP,08/22/2012 10:15:00
3D9.1C2D75F96F,114,SECTRP,08/22/2012 10:15:00
..........,48,SECTRP,08/22/2012 10:15:00
3D9.1C2D7ED1B5,144,SECTRP,08/22/2012 10:15:00
3D9.1C2D75A6A4,149,SECTRP,08/22/2012 10:15:00
..........,42,SECTRP,08/23/2012 10:15:00
3D9.1C2D79A1BA,167,SECTRP,08/23/2012 10:15:00
3D9.1C2D75C32E,168,SECTRP,08/23/2012 10:15:00
3D9.1C2D75B40D,166,SECTRP,08/23/2012 10:15:00
3D9.1C2D75EFF9,171,SECTRP,08/23/2012 10:15:00
..........,42,SECTRP,08/25/2012 10:45:00
3D9.1C2D99E922,183,SECTRP,08/25/2012 10:45:00
..........,53,SECTRP,08/27/2012 11:00:00
3D9.1C2D759E1A,136,SECTRP,08/27/2012 11:00:00
..........,43,SECTRP,08/28/2012 10:15:00
3D9.1C2D75957A,188,SECTRP,08/28/2012 10:15:00
3D9.1C2D75F19F,149,SECTRP,08/28/2012 10:15:00
..........,44,SECTRP,08/30/2012 08:30:00
3D9.1C2D75ADD2,106,SECTRP,08/30/2012 08:30:00
3D9.1C2D75A4DD,166,SECTRP,08/30/2012 08:30:00
3D9.1C2D75AF84,194,SECTRP,08/30/2012 08:30:00
..........,37,SECTRP,09/01/2012 08:15:00
3D9.1C2D75AD70,147,SECTRP,09/02/2012 08:40:00
..........,49,SECTRP,09/04/2012 07:25:00
..........,47,SECTRP,09/05/2012 09:15:00
..........,46,SECTRP,09/06/2012 10:15:00
..........,43,SECTRP,09/07/2012 10:30:00
..........,49,SECTRP,09/07/2012 10:30:00
3D9.1C2D7D5379,149,SECTRP,09/07/2012 10:30:00
..........,49,SECTRP,09/11/2012 08:45:00
..........,47,SECTRP,09/13/2012 08:15:00
3D9.1C2D7D61DC,107,SECTRP,09/13/2012 08:15:00
3D9.239F85DCD2,59,SECTRP,09/14/2012 08:35:00
3D9.1C2D759C03,85,SECTRP,09/15/2012 08:30:00
..........,55,SECTRP,09/15/2012 08:30:00
..........,49,SECTRP,09/15/2012 08:30:00
3D9.1C2D6E0560,148,SECTRP,09/15/2012 08:30:00
3D9.1C2D6DC7FC,145,SECTRP,09/15/2012 08:30:00
3D9.1C2D7993DB,127,SECTRP,09/15/2012 08:30:00
..........,50,SECTRP,09/16/2012 11:10:00
3D9.1C2D6E59FE,92,SECTRP,09/16/2012 11:10:00
..........,55,SECTRP,09/17/2012 10:00:00
..........,56,SECTRP,09/18/2012 09:10:00
3D9.239F85E374,64,SECTRP,09/18/2012 09:10:00
3D9.1C2D6DD5D1,184,SECTRP,09/19/2012 07:45:00
3D9.1C2D79C449,148,SECTRP,09/20/2012 11:30:00
3D9.239F861CF7,58,SECTRP,09/25/2012 11:15:00
3D9.1C2D6DAE75,153,SECTRP,09/25/2012 11:15:00
3D9.1C2D6E2C9F,153,SECTRP,09/25/2012 11:15:00
3D9.239F85E48A,67,SECTRP,09/26/2012 09:30:00
..........,50,SECTRP,09/30/2012 08:15:00
3D9.1C2D6DC2FF,165,SECTRP,10/02/2012 08:55:00
..........,156,SECTRP,10/04/2012 11:45:00
3D9.1C2D6E3058,163,SECTRP,10/06/2012 12:30:00
3D9.1C2D6DAE45,141,SECTRP,10/07/2012 12:00:00
3D9.1C2D79A175,172,SECTRP,10/07/2012 12:00:00
3D9.1C2D6DB5CB,102,SECTRP,10/07/2012 12:00:00
3D9.1C2D6DDAD0,130,SECTRP,10/07/2012 12:00:00
3D9.1C2D6E7D8F,163,SECTRP,10/07/2012 12:00:00
3D9.1C2D6E3DBB,100,SECTRP,10/08/2012 12:00:00
..........,50,SECTRP,10/09/2012 13:00:00
3D9.1C2D6E3DBB,100,SECTRP,10/09/2012 13:00:00
3D9.1C2D6DC534,179,SECTRP,10/09/2012 13:00:00
3D9.1C2D6DBA8F,190,SECTRP,10/09/2012 13:00:00
..........,52,SECTRP,10/11/2012 08:48:00
3D9.239F85E02E,61,SECTRP,10/11/2012 08:48:00
..........,54,SECTRP,10/14/2012 08:40:00
3D9.1C2D6E3D6F,94,SECTRP,10/14/2012 08:40:00
3D9.1C2D6E866B,145,SECTRP,10/14/2012 08:40:00
3D9.1C2D6DAADB,175,SECTRP,10/15/2012 08:45:00
3D9.1C2D6E34D0,134,SECTRP,10/15/2012 08:45:00
3D9.239F85DB51,58,SECTRP,10/16/2012 12:30:00
..........,51,SECTRP,10/28/2012 09:30:00
3D9.1C2D7957D2,93,SECTRP,10/30/2012 09:10:00
3D9.239F8602D6,55,SECTRP,10/30/2012 09:10:00
3D9.239F860BDF,56,SECTRP,10/30/2012 09:10:00
3D9.239F860A82,65,SECTRP,10/30/2012 09:10:00
3D9.239F860547,56,SECTRP,10/30/2012 09:10:00
3D9.1C2D6E71FB,163,SECTRP,10/31/2012 10:50:00
3D9.1C2D6DBC43,156,SECTRP,10/31/2012 10:50:00
3D9.1C2D6DCC3F,161,SECTRP,10/31/2012 10:50:00
3D9.1C2D6DFC26,159,SECTRP,10/31/2012 10:50:00
3D9.1C2D6DB811,167,SECTRP,10/31/2012 10:50:00
3D9.1C2D6E28CA,151,SECTRP,10/31/2012 10:50:00
3D9.1C2D6DD5ED,146,SECTRP,10/31/2012 10:50:00
3D9.1C2D6DBD56,183,SECTRP,10/31/2012 10:50:00
3D9.1C2D79A1B3,151,SECTRP,10/31/2012 10:50:00
3D9.1C2D6DB2E0,168,SECTRP,10/31/2012 10:50:00
3D9.1C2D6DAF4D,153,SECTRP,10/31/2012 10:50:00
3D9.1C2D6E02C4,157,SECTRP,10/31/2012 10:50:00
3D9.1C2D6DB267,131,SECTRP,10/31/2012 10:50:00
3D9.1C2D9C9B2E,170,SECTRP,10/31/2012 10:50:00
3D9.1C2D6F0CF3,123,SECTRP,10/31/2012 10:50:00
3D9.1C2D6E6B8F,141,SECTRP,10/31/2012 10:50:00
3D9.1C2D6DB920,150,SECTRP,10/31/2012 10:50:00
3D9.1C2D6DC714,178,SECTRP,10/31/2012 10:50:00
3D9.1C2D6F04E2,164,SECTRP,10/31/2012 10:50:00
3D9.1C2D6DBB8A,141,SECTRP,10/31/2012 10:50:00
3D9.1C2D6EB81D,143,SECTRP,10/31/2012 10:50:00
3D9.1C2D6E386A,171,SECTRP,10/31/2012 10:50:00
3D9.1C2D6DB95B,156,SECTRP,10/31/2012 10:50:00
3D9.1C2D6E36F7,142,SECTRP,10/31/2012 10:50:00
..........,51,SECTRP,11/01/2012 11:35:00
..........,56,SECTRP,11/01/2012 11:35:00
..........,55,SECTRP,11/01/2012 11:35:00
..........,59,SECTRP,11/01/2012 11:35:00
..........,56,SECTRP,11/01/2012 11:35:00
3D9.1C2D6ECD50,141,SECTRP,11/01/2012 11:35:00
3D9.1C2D6DC05F,165,SECTRP,11/01/2012 11:35:00
3D9.1C2D6DAD14,169,SECTRP,11/01/2012 11:35:00
3D9.1C2D6DBCF0,158,SECTRP,11/01/2012 11:35:00
3D9.1C2D6DAFBD,164,SECTRP,11/01/2012 11:35:00
3D9.1C2D6DDCBD,145,SECTRP,11/01/2012 11:35:00
3D9.1C2D6E0512,148,SECTRP,11/01/2012 11:35:00
3D9.1C2D99ECDB,118,SECTRP,11/01/2012 11:35:00
3D9.1C2D6DDE1C,139,SECTRP,11/01/2012 11:35:00
3D9.1C2D6DB549,149,SECTRP,11/01/2012 11:35:00
3D9.1C2D6DDD15,146,SECTRP,11/01/2012 11:35:00
3D9.1C2D6EDAC7,163,SECTRP,11/01/2012 11:35:00
3D9.1C2D6E17F8,147,SECTRP,11/01/2012 11:35:00
3D9.1C2D6DB2E0,168,SECTRP,11/01/2012 11:35:00
