tag_id,length,release_site,release_time
3D9.1C2D4B3C73,179,JOHTRP,10/06/2010 08:25:00
3D9.1C2D38444C,186,JOHTRP,10/06/2010 08:25:00
3D9.1C2D491538,184,JOHTRP,10/06/2010 08:25:00
3D9.1C2D4B0B3E,135,JOHTRP,10/07/2010 09:00:00
3D9.1C2D4BB83D,61,JOHTRP,10/07/2010 09:00:00
3D9.1C2D4A941C,65,JOHTRP,10/07/2010 09:00:00
3D9.1C2D4B7EB7,62,JOHTRP,10/07/2010 09:00:00
3D9.1C2D448FAC,58,JOHTRP,10/07/2010 09:00:00
3D9.1C2D4AE8C2,168,JOHTRP,10/07/2010 09:00:00
3D9.1C2D2D530F,64,JOHTRP,10/07/2010 09:00:00
3D9.1C2D4B26B5,62,JOHTRP,10/07/2010 09:00:00
3D9.1C2D4A9818,150,JOHTRP,10/07/2010 09:00:00
3D9.1C2D4B0E28,119,JOHTRP,10/07/2010 09:00:00
3D9.1C2D4A9EA1,182,JOHTRP,10/07/2010 09:00:00
3D9.1C2D4AF662,190,JOHTRP,10/07/2010 09:00:00
3D9.1C2D4A37F0,185,JOHTRP,10/07/2010 09:00:00
3D9.1C2D490078,169,JOHTRP,10/07/2010 09:00:00
3D9.1C2D447FA4,69,JOHTRP,10/07/2010 09:00:00
3D9.1C2D4B25D4,64,JOHTRP,10/07/2010 09:00:00
3D9.1C2D4B385B,63,JOHTRP,10/07/2010 09:00:00
3D9.1C2D4B499B,161,JOHTRP,10/07/2010 09:00:00
3D9.1C2D49E51D,143,JOHTRP,10/07/2010 09:00:00
3D9.1C2D4A2946,153,JOHTRP,10/07/2010 09:00:00
3D9.1C2D495EB6,155,JOHTRP,10/07/2010 09:00:00
3D9.1C2D4A2C68,151,JOHTRP,10/07/2010 09:00:00
3D9.1C2D4B22C2,173,JOHTRP,10/07/2010 09:00:00
3D9.1C2D4A360C,157,JOHTRP,10/07/2010 09:00:00
3D9.1C2D4A7EF8,181,JOHTRP,10/07/2010 09:00:00
3D9.1C2D446569,55,JOHTRP,10/08/2010 15:45:00
3D9.1C2D49225D,65,JOHTRP,10/08/2010 15:45:00
3D9.1C2D4AE6DB,137,JOHTRP,10/08/2010 15:45:00
3D9.1C2D449408,58,JOHTRP,10/08/2010 15:45:00
3D9.1C2D4B26B5,61,JOHTRP,10/08/2010 15:45:00
3D9.1C2D49FF65,140,JOHTRP,10/08/2010 15:45:00
3D9.1C2D49A154,182,JOHTRP,10/08/2010 15:45:00
3D9.1C2D4A2722,130,JOHTRP,10/08/2010 15:45:00
3D9.1C2D4A37E7,165,JOHTRP,10/08/2010 15:45:00
3D9.1C2D4A37F0,185,JOHTRP,10/08/2010 15:45:00
3D9.1C2D4AB4A7,155,JOHTRP,10/08/2010 15:45:00
3D9.1C2D49F603,174,JOHTRP,10/08/2010 15:45:00
3D9.1C2D4BC686,166,JOHTRP,10/08/2010 15:45:00
3D9.1C2D4BC0DE,192,JOHTRP,10/08/2010 15:45:00
3D9.1C2D4AF057,196,JOHTRP,10/08/2010 15:45:00
3D9.1C2D4B3B63,119,JOHTRP,10/08/2010 15:45:00
3D9.1C2D49A2D7,184,JOHTRP,10/08/2010 15:45:00
3D9.1C2D4AB79C,170,JOHTRP,10/08/2010 15:45:00
3D9.1C2D4B49CC,126,JOHTRP,10/08/2010 15:45:00
3D9.1C2D49085A,136,JOHTRP,10/08/2010 15:45:00
3D9.1C2D4AAC9C,174,JOHTRP,10/08/2010 15:45:00
3D9.1C2D4ADED7,158,JOHTRP,10/08/2010 15:45:00
3D9.1C2D4B7D1F,175,JOHTRP,10/08/2010 15:45:00
3D9.1C2D490078,170,JOHTRP,10/08/2010 15:45:00
3D9.1C2D4A9EA1,182,JOHTRP,10/08/2010 15:45:00
3D9.1C2D495EB6,155,JOHTRP,10/08/2010 15:45:00
3D9.1C2D4B3517,167,JOHTRP,10/08/2010 15:45:00
3D9.1C2D4A2DD1,123,JOHTRP,10/08/2010 15:45:00
3D9.1C2D4B4A7B,186,JOHTRP,10/08/2010 15:45:00
3D9.1C2D4B4BC4,177,JOHTRP,10/08/2010 15:45:00
3D9.1C2D49F603,175,JOHTRP,10/09/2010 15:00:00
3D9.1C2D4B3517,166,JOHTRP,10/09/2010 15:00:00
3D9.1C2D4A2DD1,122,JOHTRP,10/09/2010 15:00:00
3D9.1C2D4ADED7,158,JOHTRP,10/09/2010 15:00:00
3D9.1C2D4AE6DB,138,JOHTRP,10/09/2010 15:00:00
3D9.1C2D4A360C,157,JOHTRP,10/09/2010 15:00:00
3D9.1C2D4B4BC4,175,JOHTRP,10/09/2010 15:00:00
3D9.1C2D4ACCF7,191,JOHTRP,10/09/2010 15:00:00
3D9.1C2D4BBD13,123,JOHTRP,10/09/2010 15:00:00
3D9.1C2D4AFD8E,138,JOHTRP,10/09/2010 15:00:00
3D9.1C2D4B8750,161,JOHTRP,10/09/2010 15:00:00
3D9.1C2D2D239A,59,JOHTRP,10/09/2010 15:00:00
..........,272,JOHTRP,10/09/2010 15:00:00
3D9.1C2D4A9483,153,JOHTRP,10/09/2010 15:00:00
3D9.1C2D494869,165,JOHTRP,10/09/2010 15:00:00
3D9.1C2D4A2722,129,JOHTRP,10/09/2010 15:00:00
3D9.1C2D49A2D7,182,JOHTRP,10/09/2010 15:00:00
3D9.1C2D4BC686,166,JOHTRP,10/09/2010 15:00:00
3D9.1C2D4462DB,58,JOHTRP,10/10/2010 14:10:00
3D9.1C2D4A3A8E,163,JOHTRP,10/10/2010 14:10:00
3D9.1C2D4AD826,166,JOHTRP,10/10/2010 14:10:00
3D9.1C2D4AAE50,161,JOHTRP,10/10/2010 14:10:00
3D9.1C2D446EEE,54,JOHTRP,10/11/2010 15:15:00
3D9.1C2D496413,63,JOHTRP,10/11/2010 15:15:00
3D9.1C2D2D6267,57,JOHTRP,10/11/2010 15:15:00
3D9.1C2D4A326C,62,JOHTRP,10/11/2010 15:15:00
3D9.1C2D4B7FFB,63,JOHTRP,10/11/2010 15:15:00
3D9.1C2D4A276E,133,JOHTRP,10/11/2010 15:15:00
3D9.1C2D49A82A,165,JOHTRP,10/11/2010 15:15:00
3D9.1C2D4A9E4A,167,JOHTRP,10/11/2010 15:15:00
3D9.1C2D2D239A,60,JOHTRP,10/11/2010 15:15:00
3D9.1C2D4B1A92,127,JOHTRP,10/11/2010 15:15:00
3D9.1C2D4B1F52,215,JOHTRP,10/11/2010 15:15:00
3D9.1C2D4B7BB1,173,JOHTRP,10/11/2010 15:15:00
3D9.1C2D4AB113,147,JOHTRP,10/11/2010 15:15:00
3D9.1C2D4A38DB,60,JOHTRP,10/12/2010 15:30:00
3D9.1C2D447401,58,JOHTRP,10/12/2010 15:30:00
3D9.1C2D4AA4F1,60,JOHTRP,10/12/2010 15:30:00
3D9.1C2D49A82A,165,JOHTRP,10/12/2010 15:30:00
3D9.1C2D4B6F67,65,JOHTRP,10/12/2010 15:30:00
3D9.1C2D446D74,59,JOHTRP,10/12/2010 15:30:00
3D9.1C2D49AB12,123,JOHTRP,10/12/2010 15:30:00
3D9.1C2D4A9810,130,JOHTRP,10/12/2010 15:30:00
3D9.1C2D4A276E,135,JOHTRP,10/12/2010 15:30:00
3D9.1C2D4A9E4A,168,JOHTRP,10/12/2010 15:30:00
3D9.1C2D4AB113,146,JOHTRP,10/12/2010 15:30:00
3D9.1C2D49DB27,222,JOHTRP,10/12/2010 15:30:00
3D9.1C2D4AF9B2,185,JOHTRP,10/12/2010 15:30:00
3D9.1C2D4AF400,160,JOHTRP,10/12/2010 15:30:00
3D9.1C2D4B6C84,154,JOHTRP,10/12/2010 15:30:00
3D9.1C2D4A74DC,61,JOHTRP,10/13/2010 08:00:00
3D9.1C2D4A9810,132,JOHTRP,10/13/2010 08:00:00
3D9.1C2D49AB12,128,JOHTRP,10/13/2010 08:00:00
3D9.1C2D496D02,165,JOHTRP,10/13/2010 08:00:00
3D9.1C2D4497F2,55,JOHTRP,10/13/2010 08:00:00
3D9.1C2D4B6C84,155,JOHTRP,10/13/2010 08:00:00
3D9.1C2D4952D0,115,JOHTRP,10/14/2010 14:20:00
3D9.1C2D4BBF7B,158,JOHTRP,10/14/2010 14:20:00
3D9.1C2D44802B,60,JOHTRP,10/14/2010 14:20:00
3D9.1C2D448DA5,56,JOHTRP,10/14/2010 14:20:00
3D9.1C2D44A1A4,67,JOHTRP,10/14/2010 14:20:00
3D9.1C2D446F06,63,JOHTRP,10/14/2010 14:20:00
..........,52,JOHTRP,10/14/2010 14:20:00
3D9.1C2D44654D,66,JOHTRP,10/14/2010 14:20:00
3D9.1C2D4A74DC,62,JOHTRP,10/14/2010 14:20:00
3D9.1C2D4472D3,67,JOHTRP,10/14/2010 14:20:00
3D9.1C2D49FE71,169,JOHTRP,10/14/2010 14:20:00
3D9.1BF26B8823,215,JOHTRP,10/14/2010 14:20:00
3D9.1C2D4AF9B8,153,JOHTRP,10/14/2010 14:20:00
..........,48,JOHTRP,10/15/2010 13:55:00
3D9.1C2D2D368C,63,JOHTRP,10/15/2010 13:55:00
3D9.1C2D44900F,58,JOHTRP,10/15/2010 13:55:00
3D9.1C2D44697D,64,JOHTRP,10/15/2010 13:55:00
3D9.1C2D4472D3,68,JOHTRP,10/15/2010 13:55:00
3D9.1C2D4952D0,115,JOHTRP,10/15/2010 13:55:00
3D9.1C2D4AF9B8,151,JOHTRP,10/15/2010 13:55:00
3D9.1C2D4BB0F7,168,JOHTRP,10/15/2010 13:55:00
3D9.1C2D2D5881,77,JOHTRP,10/16/2010 14:30:00
3D9.1C2D448EEB,71,JOHTRP,10/16/2010 14:30:00
3D9.1C2D449D20,53,JOHTRP,10/16/2010 14:30:00
3D9.1C2D445FFC,61,JOHTRP,10/16/2010 14:30:00
..........,53,JOHTRP,10/16/2010 14:30:00
3D9.1C2D4472D3,68,JOHTRP,10/16/2010 14:30:00
3D9.1C2D449414,61,JOHTRP,10/16/2010 14:30:00
3D9.1C2D2D5335,61,JOHTRP,10/16/2010 14:30:00
3D9.1C2D2D49E7,59,JOHTRP,10/16/2010 14:30:00
3D9.1C2D4AC052,136,JOHTRP,10/16/2010 14:30:00
3D9.1C2D4B6EE6,136,JOHTRP,10/16/2010 14:30:00
3D9.1C2D2D5881,76,JOHTRP,10/17/2010 14:45:00
3D9.1C2D4ACE33,154,JOHTRP,10/17/2010 14:45:00
3D9.1C2D4B6EE6,135,JOHTRP,10/17/2010 14:45:00
3D9.1C2D2D5335,61,JOHTRP,10/17/2010 14:45:00
3D9.1C2D446C09,71,JOHTRP,10/17/2010 14:45:00
3D9.1C2D499AF6,189,JOHTRP,10/17/2010 14:45:00
3D9.1C2D446C09,72,JOHTRP,10/18/2010 13:45:00
3D9.1C2D49D9F1,135,JOHTRP,10/18/2010 13:45:00
3D9.1C2D4B8D73,143,JOHTRP,10/18/2010 13:45:00
3D9.1C2D4B4641,166,JOHTRP,10/18/2010 13:45:00
3D9.1C2D4ACE33,155,JOHTRP,10/18/2010 13:45:00
3D9.1C2D4AEF97,177,JOHTRP,10/18/2010 13:45:00
3D9.1C2D4A9F18,173,JOHTRP,10/18/2010 13:45:00
3D9.1C2D4B8F8A,99,JOHTRP,10/19/2010 14:00:00
3D9.1C2D49DBA3,102,JOHTRP,10/19/2010 14:00:00
3D9.1C2D4A9F18,172,JOHTRP,10/19/2010 14:00:00
3D9.1C2D4AEF97,176,JOHTRP,10/19/2010 14:00:00
3D9.1C2D49DBA3,102,JOHTRP,10/20/2010 07:15:00
3D9.1C2D4A8960,99,JOHTRP,10/20/2010 07:15:00
3D9.1C2D4BCFDB,122,JOHTRP,10/20/2010 07:15:00
3D9.1C2D4A2AE7,176,JOHTRP,10/20/2010 07:15:00
3D9.1C2D4495A3,71,JOHTRP,10/20/2010 07:15:00
3D9.1C2D4A0362,169,JOHTRP,10/20/2010 07:15:00
3D9.1C2D4A29E6,173,JOHTRP,10/20/2010 07:15:00
3D9.1C2D49F6CC,136,JOHTRP,10/20/2010 07:15:00
3D9.1C2D49F6CC,135,JOHTRP,10/21/2010 15:30:00
3D9.1C2D4BCFDB,121,JOHTRP,10/21/2010 15:30:00
3D9.1C2D49001C,115,JOHTRP,10/21/2010 15:30:00
3D9.1C2D498B00,182,JOHTRP,10/21/2010 15:30:00
3D9.1C2D4A29E6,170,JOHTRP,10/21/2010 15:30:00
3D9.1C2D493B67,175,JOHTRP,10/21/2010 15:30:00
3D9.1C2D48DE6F,166,JOHTRP,10/22/2010 15:15:00
3D9.1C2D496E75,180,JOHTRP,10/22/2010 15:15:00
3D9.1C2D385F2F,152,JOHTRP,10/22/2010 15:15:00
3D9.1C2D499478,120,JOHTRP,10/22/2010 15:15:00
3D9.1C2D4908BB,138,JOHTRP,10/22/2010 15:15:00
3D9.1C2D493B67,174,JOHTRP,10/22/2010 15:15:00
3D9.1C2D497B48,172,JOHTRP,10/22/2010 15:15:00
3D9.1C2D385F2F,152,JOHTRP,10/23/2010 14:30:00
3D9.1C2D499478,122,JOHTRP,10/23/2010 14:30:00
3D9.1C2D49135E,133,JOHTRP,10/23/2010 14:30:00
3D9.1C2D4908BB,138,JOHTRP,10/23/2010 14:30:00
3D9.1C2D494E22,68,JOHTRP,10/23/2010 14:30:00
3D9.1C2D449885,155,JOHTRP,10/24/2010 11:30:00
3D9.1C2D49820D,156,JOHTRP,10/24/2010 11:30:00
..........,52,JOHTRP,10/25/2010 16:45:00
3D9.1C2D448C32,63,JOHTRP,10/25/2010 16:45:00
3D9.1C2D2D628C,143,JOHTRP,10/26/2010 09:00:00
3D9.1C2D449599,114,JOHTRP,10/26/2010 09:00:00
3D9.1C2D2D475F,161,JOHTRP,10/26/2010 09:00:00
3D9.1C2D449D08,169,JOHTRP,10/26/2010 09:00:00
3D9.1C2D4497B3,66,JOHTRP,10/26/2010 09:00:00
3D9.1C2D2D63DD,138,JOHTRP,10/26/2010 09:00:00
3D9.1C2D4A01D6,168,JOHTRP,10/26/2010 09:00:00
3D9.1C2D49FB98,163,JOHTRP,10/26/2010 09:00:00
3D9.1C2D2D28B1,147,JOHTRP,10/26/2010 09:00:00
3D9.1C2D495BE9,148,JOHTRP,10/26/2010 09:00:00
3D9.1C2D49DC5F,158,JOHTRP,10/26/2010 09:00:00
3D9.1C2D2D5D02,58,JOHTRP,10/27/2010 08:15:00
3D9.1C2D446E04,63,JOHTRP,10/27/2010 08:15:00
3D9.1C2D49F427,108,JOHTRP,10/27/2010 08:15:00
3D9.1C2D2D3649,113,JOHTRP,10/27/2010 08:15:00
3D9.1C2D2D66A5,141,JOHTRP,10/27/2010 08:15:00
3D9.1C2D49EFCB,152,JOHTRP,10/27/2010 08:15:00
3D9.1C2D2D475F,160,JOHTRP,10/27/2010 08:15:00
3D9.1C2D449590,173,JOHTRP,10/27/2010 08:15:00
3D9.1C2D4A01D6,166,JOHTRP,10/27/2010 08:15:00
3D9.1C2D4A9585,181,JOHTRP,10/27/2010 08:15:00
3D9.1C2D2D64E4,160,JOHTRP,10/27/2010 08:15:00
3D9.1C2D490504,141,JOHTRP,10/27/2010 08:15:00
3D9.1C2D48ED7A,154,JOHTRP,10/27/2010 08:15:00
3D9.1C2D2D28B1,148,JOHTRP,10/27/2010 08:15:00
3D9.1C2D495BE9,148,JOHTRP,10/27/2010 08:15:00
3D9.1C2D48C184,109,JOHTRP,10/27/2010 08:15:00
3D9.1C2D448F56,127,JOHTRP,10/27/2010 08:15:00
3D9.1C2D447829,166,JOHTRP,10/27/2010 08:15:00
3D9.1C2D2D4935,179,JOHTRP,10/27/2010 08:15:00
3D9.1C2D446007,56,JOHTRP,10/28/2010 09:45:00
3D9.1C2D4463CA,66,JOHTRP,10/28/2010 09:45:00
3D9.1C2D2D631D,66,JOHTRP,10/28/2010 09:45:00
3D9.1C2D448D51,60,JOHTRP,10/28/2010 09:45:00
3D9.1C2D2D2CD6,62,JOHTRP,10/28/2010 09:45:00
3D9.1C2D446103,130,JOHTRP,10/28/2010 09:45:00
3D9.1C2D493911,111,JOHTRP,10/28/2010 09:45:00
3D9.1C2D48D16C,162,JOHTRP,10/28/2010 09:45:00
3D9.1C2D445FBD,65,JOHTRP,10/28/2010 09:45:00
3D9.1C2D2D5BF4,67,JOHTRP,10/28/2010 09:45:00
3D9.1C2D49E1A3,157,JOHTRP,10/28/2010 09:45:00
3D9.1C2D4476F7,115,JOHTRP,10/28/2010 09:45:00
3D9.1C2D49F427,109,JOHTRP,10/28/2010 09:45:00
3D9.1C2D2D4935,179,JOHTRP,10/28/2010 09:45:00
3D9.1C2D492D55,189,JOHTRP,10/28/2010 09:45:00
3D9.1C2D2D3A3F,71,JOHTRP,10/28/2010 09:45:00
3D9.1C2D446B3A,93,JOHTRP,10/28/2010 09:45:00
3D9.1C2D446A73,154,JOHTRP,10/28/2010 09:45:00
3D9.1C2D4A9453,120,JOHTRP,10/28/2010 09:45:00
3D9.1C2D446EDC,143,JOHTRP,10/28/2010 09:45:00
3D9.1C2D49A5DD,108,JOHTRP,10/28/2010 09:45:00
3D9.1C2D498866,118,JOHTRP,10/28/2010 09:45:00
3D9.1C2D449590,173,JOHTRP,10/28/2010 09:45:00
3D9.1C2D2D3649,113,JOHTRP,10/28/2010 09:45:00
3D9.1C2D4A0309,128,JOHTRP,10/28/2010 09:45:00
3D9.1C2D605E70,67,JOHTRP,10/29/2010 08:50:00
3D9.1C2D499420,158,JOHTRP,10/29/2010 08:50:00
3D9.1C2D49A5DD,107,JOHTRP,10/29/2010 08:50:00
3D9.1C2D6077FB,152,JOHTRP,10/29/2010 08:50:00
3D9.1C2D49922E,135,JOHTRP,10/29/2010 08:50:00
3D9.1C2D49067E,158,JOHTRP,10/29/2010 08:50:00
3D9.1C2D60204A,175,JOHTRP,10/29/2010 08:50:00
3D9.1C2D60720B,168,JOHTRP,10/29/2010 08:50:00
3D9.1C2D600FD9,64,JOHTRP,10/29/2010 08:50:00
3D9.1C2D601649,71,JOHTRP,10/29/2010 08:50:00
3D9.1C2D606161,74,JOHTRP,10/29/2010 08:50:00
3D9.1C2D60668F,68,JOHTRP,10/29/2010 08:50:00
3D9.1C2D6023CB,100,JOHTRP,10/29/2010 08:50:00
3D9.1C2D493B65,114,JOHTRP,10/29/2010 08:50:00
3D9.1C2D490E42,167,JOHTRP,10/29/2010 08:50:00
3D9.1C2D4A9453,120,JOHTRP,10/29/2010 08:50:00
3D9.1C2D601632,117,JOHTRP,10/29/2010 08:50:00
3D9.1C2D60998A,151,JOHTRP,10/29/2010 08:50:00
3D9.1C2D498866,118,JOHTRP,10/29/2010 08:50:00
3D9.1C2D48E112,156,JOHTRP,10/29/2010 08:50:00
3D9.1C2D48F272,181,JOHTRP,10/29/2010 08:50:00
3D9.1C2D446EDC,143,JOHTRP,10/29/2010 08:50:00
3D9.1C2D60363C,65,JOHTRP,10/30/2010 13:25:00
3D9.1C2D6035FB,61,JOHTRP,10/30/2010 13:25:00
..........,55,JOHTRP,10/30/2010 13:25:00
..........,60,JOHTRP,10/30/2010 13:25:00
3D9.1C2D6088BC,134,JOHTRP,10/30/2010 13:25:00
3D9.1C2D609BC8,62,JOHTRP,10/30/2010 13:25:00
3D9.1C2D60931C,64,JOHTRP,10/30/2010 13:25:00
3D9.1C2D6031AB,69,JOHTRP,10/30/2010 13:25:00
3D9.1C2D2D2CD6,62,JOHTRP,10/30/2010 13:25:00
..........,59,JOHTRP,10/30/2010 13:25:00
3D9.1C2D6027DE,62,JOHTRP,10/30/2010 13:25:00
3D9.1C2D48EC39,98,JOHTRP,10/30/2010 13:25:00
3D9.1C2D601632,118,JOHTRP,10/30/2010 13:25:00
3D9.1C2D490391,112,JOHTRP,10/30/2010 13:25:00
3D9.1C2D603F51,67,JOHTRP,10/30/2010 13:25:00
3D9.1C2D6082D3,63,JOHTRP,10/30/2010 13:25:00
3D9.1C2D601649,71,JOHTRP,10/30/2010 13:25:00
..........,59,JOHTRP,10/30/2010 13:25:00
3D9.1C2D6011E8,67,JOHTRP,10/30/2010 13:25:00
3D9.1C2D607A89,64,JOHTRP,10/30/2010 13:25:00
..........,51,JOHTRP,10/30/2010 13:25:00
3D9.1C2D49054C,129,JOHTRP,10/30/2010 13:25:00
3D9.1C2D60720B,169,JOHTRP,10/30/2010 13:25:00
3D9.1C2D60204A,175,JOHTRP,10/30/2010 13:25:00
3D9.1C2D6037EB,104,JOHTRP,10/30/2010 13:25:00
3D9.1C2D494312,172,JOHTRP,10/30/2010 13:25:00
3D9.1C2D602370,152,JOHTRP,10/30/2010 13:25:00
3D9.1C2D601BA9,69,JOHTRP,10/31/2010 14:00:00
3D9.1C2D60610E,69,JOHTRP,10/31/2010 14:00:00
3D9.1C2D60448C,66,JOHTRP,10/31/2010 14:00:00
..........,59,JOHTRP,10/31/2010 14:00:00
..........,59,JOHTRP,10/31/2010 14:00:00
3D9.1C2D48EC39,98,JOHTRP,10/31/2010 14:00:00
3D9.1C2D603F51,67,JOHTRP,10/31/2010 14:00:00
3D9.1C2D600FAB,64,JOHTRP,10/31/2010 14:00:00
3D9.1C2D6017C5,66,JOHTRP,10/31/2010 14:00:00
3D9.1C2D608299,61,JOHTRP,10/31/2010 14:00:00
3D9.1C2D601617,59,JOHTRP,10/31/2010 14:00:00
3D9.1C2D445FBD,65,JOHTRP,10/31/2010 14:00:00
3D9.1C2D6037EB,103,JOHTRP,10/31/2010 14:00:00
3D9.1C2D49872D,112,JOHTRP,10/31/2010 14:00:00
3D9.1C2D48D27A,113,JOHTRP,10/31/2010 14:00:00
3D9.1C2D6090ED,69,JOHTRP,10/31/2010 14:00:00
3D9.1C2D6015E1,62,JOHTRP,10/31/2010 14:00:00
3D9.1C2D601B89,77,JOHTRP,10/31/2010 14:00:00
3D9.1C2D491FFB,104,JOHTRP,10/31/2010 14:00:00
3D9.1C2D4908F5,124,JOHTRP,10/31/2010 14:00:00
3D9.1C2D4980C0,142,JOHTRP,10/31/2010 14:00:00
3D9.1C2D602D83,100,JOHTRP,10/31/2010 14:00:00
3D9.1C2D496ABB,155,JOHTRP,10/31/2010 14:00:00
3D9.1C2D384468,181,JOHTRP,10/31/2010 14:00:00
3D9.1C2D494312,171,JOHTRP,10/31/2010 14:00:00
3D9.1C2D384B29,128,JOHTRP,11/01/2010 14:05:00
3D9.1C2D603637,61,JOHTRP,11/01/2010 14:05:00
3D9.1C2D600BA7,57,JOHTRP,11/01/2010 14:05:00
3D9.1C2D602B1C,62,JOHTRP,11/01/2010 14:05:00
3D9.1C2D6015E1,61,JOHTRP,11/01/2010 14:05:00
3D9.1C2D603AAE,110,JOHTRP,11/01/2010 14:05:00
3D9.1C2D48D27A,113,JOHTRP,11/01/2010 14:05:00
3D9.1C2D4963D9,113,JOHTRP,11/01/2010 14:05:00
3D9.1C2D493653,182,JOHTRP,11/01/2010 14:05:00
3D9.1C2D48E001,177,JOHTRP,11/01/2010 14:05:00
3D9.1C2D4985E9,173,JOHTRP,11/01/2010 14:05:00
3D9.1C2D497616,164,JOHTRP,11/01/2010 14:05:00
3D9.1C2D6033C3,196,JOHTRP,11/01/2010 14:05:00
3D9.1C2D385693,153,JOHTRP,11/01/2010 14:05:00
3D9.1C2D4980C0,142,JOHTRP,11/01/2010 14:05:00
3D9.1C2D607ABE,150,JOHTRP,11/01/2010 14:05:00
3D9.1C2D49054C,129,JOHTRP,11/01/2010 14:05:00
3D9.1C2D602D83,100,JOHTRP,11/01/2010 14:05:00
3D9.1C2D49872D,111,JOHTRP,11/01/2010 14:05:00
3D9.1C2D60135A,68,JOHTRP,11/01/2010 14:05:00
3D9.1C2D602021,60,JOHTRP,11/01/2010 14:05:00
3D9.1C2D603AAA,70,JOHTRP,11/01/2010 14:05:00
3D9.1C2D6090ED,68,JOHTRP,11/01/2010 14:05:00
..........,60,JOHTRP,11/01/2010 14:05:00
3D9.1C2D606F3E,66,JOHTRP,11/02/2010 13:35:00
3D9.1C2D60135A,69,JOHTRP,11/02/2010 13:35:00
3D9.1C2D600E33,85,JOHTRP,11/02/2010 13:35:00
3D9.1C2D603AAE,110,JOHTRP,11/02/2010 13:35:00
3D9.1C2D607FBC,63,JOHTRP,11/02/2010 13:35:00
3D9.1C2D603A4C,62,JOHTRP,11/02/2010 13:35:00
3D9.1C2D600FD9,65,JOHTRP,11/02/2010 13:35:00
3D9.1C2D6032EF,57,JOHTRP,11/02/2010 13:35:00
3D9.1C2D607AF1,63,JOHTRP,11/02/2010 13:35:00
..........,52,JOHTRP,11/02/2010 13:35:00
..........,51,JOHTRP,11/02/2010 13:35:00
3D9.1C2D384B29,128,JOHTRP,11/02/2010 13:35:00
3D9.1C2D385693,152,JOHTRP,11/02/2010 13:35:00
3D9.1C2D6044EA,123,JOHTRP,11/02/2010 13:35:00
3D9.1C2D603F7B,106,JOHTRP,11/02/2010 13:35:00
3D9.1C2D606F3E,66,JOHTRP,11/03/2010 08:00:00
3D9.1C2D602A83,64,JOHTRP,11/03/2010 08:00:00
3D9.1C2D604534,60,JOHTRP,11/03/2010 08:00:00
3D9.1C2D607F6F,60,JOHTRP,11/03/2010 08:00:00
3D9.1C2D60806B,68,JOHTRP,11/03/2010 08:00:00
3D9.1C2D6072DE,63,JOHTRP,11/03/2010 08:00:00
3D9.1C2D600E33,84,JOHTRP,11/03/2010 08:00:00
..........,54,JOHTRP,11/03/2010 08:00:00
3D9.1C2D60447C,129,JOHTRP,11/03/2010 08:00:00
3D9.1C2D602F43,133,JOHTRP,11/03/2010 08:00:00
3D9.1C2D6044E2,64,JOHTRP,11/04/2010 16:10:00
3D9.1C2D48E59D,62,JOHTRP,11/04/2010 16:10:00
3D9.1C2D494129,73,JOHTRP,11/04/2010 16:10:00
3D9.1C2D491F76,110,JOHTRP,11/04/2010 16:10:00
3D9.1C2D602F43,132,JOHTRP,11/04/2010 16:10:00
3D9.1C2D4939DB,198,JOHTRP,11/04/2010 16:10:00
3D9.1C2D49AA63,172,JOHTRP,11/04/2010 16:10:00
3D9.1C2D48E59D,62,JOHTRP,11/05/2010 15:00:00
3D9.1C2D60205E,65,JOHTRP,11/05/2010 15:00:00
3D9.1C2D608855,178,JOHTRP,11/05/2010 15:00:00
3D9.1C2D490B58,155,JOHTRP,11/05/2010 15:00:00
3D9.1C2D493A88,188,JOHTRP,11/05/2010 15:00:00
3D9.1C2D603A03,90,JOHTRP,11/06/2010 15:30:00
3D9.1C2D607F71,111,JOHTRP,11/06/2010 15:30:00
3D9.1C2D490B58,155,JOHTRP,11/06/2010 15:30:00
3D9.1C2D608855,177,JOHTRP,11/06/2010 15:30:00
3D9.1C2D49E410,72,JOHTRP,11/07/2010 14:45:00
3D9.1C2D600FE0,64,JOHTRP,11/07/2010 14:45:00
3D9.1C2D608267,109,JOHTRP,11/07/2010 14:45:00
3D9.1C2D607F71,113,JOHTRP,11/07/2010 14:45:00
3D9.1C2D49EF93,100,JOHTRP,11/07/2010 14:45:00
3D9.1C2D48FE51,172,JOHTRP,11/07/2010 14:45:00
3D9.1C2D49EF93,100,JOHTRP,11/08/2010 15:05:00
3D9.1C2D4A7AD6,100,JOHTRP,11/08/2010 15:05:00
3D9.1C2D4AA368,99,JOHTRP,11/08/2010 15:05:00
3D9.1C2D49D65A,61,JOHTRP,11/08/2010 15:05:00
3D9.1C2D4A2705,118,JOHTRP,11/08/2010 15:05:00
3D9.1C2D4ABC12,114,JOHTRP,11/08/2010 15:05:00
3D9.1C2D603632,185,JOHTRP,11/08/2010 15:05:00
3D9.1C2D602AC4,55,JOHTRP,11/09/2010 15:10:00
3D9.1C2D60138B,61,JOHTRP,11/09/2010 15:10:00
3D9.1C2D602B06,58,JOHTRP,11/09/2010 15:10:00
3D9.1C2D4A7AD6,99,JOHTRP,11/09/2010 15:10:00
3D9.1C2D4A2705,118,JOHTRP,11/09/2010 15:10:00
